"Year","Country","Giver","Score"
2003,"Austria","Russia",0
2003,"Ireland","Russia",0
2003,"Turkey","Russia",0
2003,"Malta","Russia",0
2003,"Bosnia-Herzegovina","Russia",0
2003,"Portugal","Russia",0
2003,"Croatia","Russia",0
2003,"Cyprus","Russia",0
2003,"Germany","Russia",7
2003,"Spain","Russia",6
2003,"Israel","Russia",5
2003,"Netherlands","Russia",10
2003,"United Kingdom","Russia",0
2003,"Ukraine","Russia",8
2003,"Greece","Russia",1
2003,"Norway","Russia",4
2003,"France","Russia",0
2003,"Poland","Russia",0
2003,"Latvia","Russia",0
2003,"Belgium","Russia",3
2003,"Estonia","Russia",2
2003,"Romania","Russia",12
2003,"Sweden","Russia",0
2003,"Slovenia","Russia",0
2002,"Cyprus","Russia",6
2002,"United Kingdom","Russia",0
2002,"Austria","Russia",1
2002,"Greece","Russia",8
2002,"Spain","Russia",0
2002,"Croatia","Russia",0
2002,"Estonia","Russia",3
2002,"Macedonia","Russia",0
2002,"Israel","Russia",0
2002,"Switzerland","Russia",0
2002,"Sweden","Russia",0
2002,"Finland","Russia",0
2002,"Denmark","Russia",0
2002,"Bosnia-Herzegovina","Russia",0
2002,"Belgium","Russia",7
2002,"France","Russia",0
2002,"Germany","Russia",2
2002,"Turkey","Russia",0
2002,"Malta","Russia",5
2002,"Romania","Russia",12
2002,"Slovenia","Russia",0
2002,"Latvia","Russia",10
2002,"Lithuania","Russia",4
2001,"Netherlands","Russia",1
2001,"Iceland","Russia",0
2001,"Bosnia-Herzegovina","Russia",0
2001,"Norway","Russia",0
2001,"Israel","Russia",0
2001,"Sweden","Russia",2
2001,"Lithuania","Russia",10
2001,"Latvia","Russia",0
2001,"Croatia","Russia",0
2001,"Portugal","Russia",0
2001,"Ireland","Russia",0
2001,"Spain","Russia",0
2001,"France","Russia",12
2001,"Turkey","Russia",0
2001,"United Kingdom","Russia",3
2001,"Slovenia","Russia",4
2001,"Poland","Russia",0
2001,"Germany","Russia",8
2001,"Estonia","Russia",6
2001,"Malta","Russia",7
2001,"Greece","Russia",5
2001,"Denmark","Russia",0
2000,"Israel","Russia",0
2000,"Netherlands","Russia",0
2000,"United Kingdom","Russia",0
2000,"Estonia","Russia",0
2000,"France","Russia",3
2000,"Romania","Russia",6
2000,"Malta","Russia",8
2000,"Norway","Russia",0
2000,"Belgium","Russia",0
2000,"Cyprus","Russia",0
2000,"Iceland","Russia",0
2000,"Spain","Russia",2
2000,"Denmark","Russia",12
2000,"Germany","Russia",4
2000,"Switzerland","Russia",5
2000,"Croatia","Russia",10
2000,"Sweden","Russia",0
2000,"Macedonia","Russia",7
2000,"Finland","Russia",0
2000,"Latvia","Russia",1
2000,"Turkey","Russia",0
2000,"Ireland","Russia",0
2000,"Austria","Russia",0
2008,"Romania","San Marino",1
2008,"United Kingdom","San Marino",6
2008,"Albania","San Marino",3
2008,"Germany","San Marino",0
2008,"Armenia","San Marino",8
2008,"Bosnia-Herzegovina","San Marino",0
2008,"Israel","San Marino",10
2008,"Finland","San Marino",0
2008,"Croatia","San Marino",0
2008,"Poland","San Marino",0
2008,"Iceland","San Marino",0
2008,"Turkey","San Marino",4
2008,"Portugal","San Marino",5
2008,"Latvia","San Marino",0
2008,"Sweden","San Marino",0
2008,"Denmark","San Marino",2
2008,"Georgia","San Marino",0
2008,"Ukraine","San Marino",0
2008,"France","San Marino",0
2008,"Azerbaijan","San Marino",0
2008,"Greece","San Marino",12
2008,"Spain","San Marino",0
2008,"Serbia","San Marino",0
2008,"Russia","San Marino",0
2008,"Norway","San Marino",7
2009,"Lithuania","Serbia",0
2009,"Israel","Serbia",0
2009,"France","Serbia",3
2009,"Sweden","Serbia",0
2009,"Croatia","Serbia",5
2009,"Portugal","Serbia",0
2009,"Iceland","Serbia",0
2009,"Greece","Serbia",6
2009,"Armenia","Serbia",0
2009,"Russia","Serbia",0
2009,"Azerbaijan","Serbia",4
2009,"Bosnia-Herzegovina","Serbia",12
2009,"Moldova","Serbia",0
2009,"Malta","Serbia",7
2009,"Estonia","Serbia",0
2009,"Denmark","Serbia",1
2009,"Germany","Serbia",0
2009,"Turkey","Serbia",0
2009,"Albania","Serbia",0
2009,"Norway","Serbia",10
2009,"Ukraine","Serbia",0
2009,"Romania","Serbia",2
2009,"United Kingdom","Serbia",8
2009,"Finland","Serbia",0
2009,"Spain","Serbia",0
2008,"Romania","Serbia",0
2008,"United Kingdom","Serbia",0
2008,"Albania","Serbia",0
2008,"Germany","Serbia",0
2008,"Armenia","Serbia",5
2008,"Bosnia-Herzegovina","Serbia",12
2008,"Israel","Serbia",7
2008,"Finland","Serbia",0
2008,"Croatia","Serbia",3
2008,"Poland","Serbia",0
2008,"Iceland","Serbia",0
2008,"Turkey","Serbia",0
2008,"Portugal","Serbia",1
2008,"Latvia","Serbia",0
2008,"Sweden","Serbia",2
2008,"Denmark","Serbia",0
2008,"Georgia","Serbia",0
2008,"Ukraine","Serbia",6
2008,"France","Serbia",0
2008,"Azerbaijan","Serbia",0
2008,"Greece","Serbia",8
2008,"Spain","Serbia",0
2008,"Russia","Serbia",10
2008,"Norway","Serbia",4
2007,"Bosnia-Herzegovina","Serbia",8
2007,"Spain","Serbia",0
2007,"Belarus","Serbia",2
2007,"Ireland","Serbia",0
2007,"Finland","Serbia",0
2007,"Macedonia","Serbia",10
2007,"Slovenia","Serbia",5
2007,"Hungary","Serbia",12
2007,"Lithuania","Serbia",0
2007,"Greece","Serbia",4
2007,"Georgia","Serbia",0
2007,"Sweden","Serbia",0
2007,"France","Serbia",0
2007,"Latvia","Serbia",0
2007,"Russia","Serbia",7
2007,"Germany","Serbia",0
2007,"Ukraine","Serbia",3
2007,"United Kingdom","Serbia",0
2007,"Romania","Serbia",0
2007,"Bulgaria","Serbia",6
2007,"Turkey","Serbia",0
2007,"Armenia","Serbia",0
2007,"Moldova","Serbia",1
2006,"Switzerland","Serbia and Montenegro",0
2006,"Moldova","Serbia and Montenegro",0
2006,"Israel","Serbia and Montenegro",0
2006,"Latvia","Serbia and Montenegro",0
2006,"Norway","Serbia and Montenegro",0
2006,"Spain","Serbia and Montenegro",0
2006,"Malta","Serbia and Montenegro",0
2006,"Germany","Serbia and Montenegro",0
2006,"Denmark","Serbia and Montenegro",0
2006,"Russia","Serbia and Montenegro",5
2006,"Macedonia","Serbia and Montenegro",8
2006,"Romania","Serbia and Montenegro",4
2006,"Bosnia-Herzegovina","Serbia and Montenegro",12
2006,"Lithuania","Serbia and Montenegro",3
2006,"United Kingdom","Serbia and Montenegro",0
2006,"Greece","Serbia and Montenegro",6
2006,"Finland","Serbia and Montenegro",7
2006,"Ukraine","Serbia and Montenegro",2
2006,"France","Serbia and Montenegro",0
2006,"Croatia","Serbia and Montenegro",10
2006,"Ireland","Serbia and Montenegro",0
2006,"Sweden","Serbia and Montenegro",1
2006,"Turkey","Serbia and Montenegro",0
2006,"Armenia","Serbia and Montenegro",0
2005,"Hungary","Serbia and Montenegro",6
2005,"United Kingdom","Serbia and Montenegro",0
2005,"Malta","Serbia and Montenegro",0
2005,"Romania","Serbia and Montenegro",3
2005,"Norway","Serbia and Montenegro",2
2005,"Turkey","Serbia and Montenegro",0
2005,"Moldova","Serbia and Montenegro",5
2005,"Albania","Serbia and Montenegro",8
2005,"Cyprus","Serbia and Montenegro",1
2005,"Spain","Serbia and Montenegro",0
2005,"Israel","Serbia and Montenegro",0
2005,"Denmark","Serbia and Montenegro",0
2005,"Sweden","Serbia and Montenegro",0
2005,"Macedonia","Serbia and Montenegro",7
2005,"Ukraine","Serbia and Montenegro",0
2005,"Germany","Serbia and Montenegro",0
2005,"Croatia","Serbia and Montenegro",10
2005,"Greece","Serbia and Montenegro",12
2005,"Russia","Serbia and Montenegro",0
2005,"Bosnia-Herzegovina","Serbia and Montenegro",4
2005,"Switzerland","Serbia and Montenegro",0
2005,"Latvia","Serbia and Montenegro",0
2005,"France","Serbia and Montenegro",0
2004,"Spain","Serbia and Montenegro",0
2004,"Austria","Serbia and Montenegro",0
2004,"Norway","Serbia and Montenegro",0
2004,"France","Serbia and Montenegro",0
2004,"Malta","Serbia and Montenegro",0
2004,"Netherlands","Serbia and Montenegro",0
2004,"Germany","Serbia and Montenegro",0
2004,"Albania","Serbia and Montenegro",8
2004,"Ukraine","Serbia and Montenegro",10
2004,"Croatia","Serbia and Montenegro",5
2004,"Bosnia-Herzegovina","Serbia and Montenegro",6
2004,"Belgium","Serbia and Montenegro",0
2004,"Russia","Serbia and Montenegro",1
2004,"Macedonia","Serbia and Montenegro",12
2004,"Greece","Serbia and Montenegro",7
2004,"Iceland","Serbia and Montenegro",0
2004,"Ireland","Serbia and Montenegro",0
2004,"Poland","Serbia and Montenegro",0
2004,"United Kingdom","Serbia and Montenegro",0
2004,"Cyprus","Serbia and Montenegro",3
2004,"Turkey","Serbia and Montenegro",2
2004,"Romania","Serbia and Montenegro",0
2004,"Sweden","Serbia and Montenegro",4
2009,"Lithuania","Slovakia",0
2009,"Israel","Slovakia",5
2009,"France","Slovakia",0
2009,"Sweden","Slovakia",0
2009,"Croatia","Slovakia",0
2009,"Portugal","Slovakia",2
2009,"Iceland","Slovakia",6
2009,"Greece","Slovakia",0
2009,"Armenia","Slovakia",3
2009,"Russia","Slovakia",0
2009,"Azerbaijan","Slovakia",4
2009,"Bosnia-Herzegovina","Slovakia",8
2009,"Moldova","Slovakia",0
2009,"Malta","Slovakia",0
2009,"Estonia","Slovakia",12
2009,"Denmark","Slovakia",0
2009,"Germany","Slovakia",0
2009,"Turkey","Slovakia",0
2009,"Albania","Slovakia",0
2009,"Norway","Slovakia",10
2009,"Ukraine","Slovakia",1
2009,"Romania","Slovakia",0
2009,"United Kingdom","Slovakia",7
2009,"Finland","Slovakia",0
2009,"Spain","Slovakia",0
1998,"Croatia","Slovakia",10
1998,"Greece","Slovakia",0
1998,"France","Slovakia",0
1998,"Spain","Slovakia",0
1998,"Switzerland","Slovakia",0
1998,"Poland","Slovakia",0
1998,"Israel","Slovakia",0
1998,"Germany","Slovakia",0
1998,"Malta","Slovakia",12
1998,"Hungary","Slovakia",0
1998,"Slovenia","Slovakia",0
1998,"Ireland","Slovakia",4
1998,"Portugal","Slovakia",2
1998,"Romania","Slovakia",0
1998,"United Kingdom","Slovakia",1
1998,"Cyprus","Slovakia",5
1998,"Netherlands","Slovakia",6
1998,"Sweden","Slovakia",0
1998,"Belgium","Slovakia",7
1998,"Finland","Slovakia",0
1998,"Norway","Slovakia",0
1998,"Estonia","Slovakia",8
1998,"Turkey","Slovakia",0
1998,"Macedonia","Slovakia",3
2009,"Lithuania","Slovenia",0
2009,"Israel","Slovenia",0
2009,"France","Slovenia",7
2009,"Sweden","Slovenia",0
2009,"Croatia","Slovenia",6
2009,"Portugal","Slovenia",0
2009,"Iceland","Slovenia",5
2009,"Greece","Slovenia",4
2009,"Armenia","Slovenia",0
2009,"Russia","Slovenia",0
2009,"Azerbaijan","Slovenia",1
2009,"Bosnia-Herzegovina","Slovenia",10
2009,"Moldova","Slovenia",0
2009,"Malta","Slovenia",0
2009,"Estonia","Slovenia",0
2009,"Denmark","Slovenia",8
2009,"Germany","Slovenia",0
2009,"Turkey","Slovenia",0
2009,"Albania","Slovenia",2
2009,"Norway","Slovenia",12
2009,"Ukraine","Slovenia",0
2009,"Romania","Slovenia",0
2009,"United Kingdom","Slovenia",3
2009,"Finland","Slovenia",0
2009,"Spain","Slovenia",0
2008,"Romania","Slovenia",0
2008,"United Kingdom","Slovenia",0
2008,"Albania","Slovenia",4
2008,"Germany","Slovenia",0
2008,"Armenia","Slovenia",5
2008,"Bosnia-Herzegovina","Slovenia",10
2008,"Israel","Slovenia",3
2008,"Finland","Slovenia",0
2008,"Croatia","Slovenia",8
2008,"Poland","Slovenia",0
2008,"Iceland","Slovenia",0
2008,"Turkey","Slovenia",0
2008,"Portugal","Slovenia",0
2008,"Latvia","Slovenia",0
2008,"Sweden","Slovenia",0
2008,"Denmark","Slovenia",0
2008,"Georgia","Slovenia",0
2008,"Ukraine","Slovenia",2
2008,"France","Slovenia",0
2008,"Azerbaijan","Slovenia",1
2008,"Greece","Slovenia",6
2008,"Spain","Slovenia",0
2008,"Serbia","Slovenia",12
2008,"Russia","Slovenia",7
2008,"Norway","Slovenia",0
2007,"Bosnia-Herzegovina","Slovenia",8
2007,"Spain","Slovenia",0
2007,"Belarus","Slovenia",0
2007,"Ireland","Slovenia",0
2007,"Finland","Slovenia",0
2007,"Macedonia","Slovenia",10
2007,"Hungary","Slovenia",5
2007,"Lithuania","Slovenia",0
2007,"Greece","Slovenia",0
2007,"Georgia","Slovenia",2
2007,"Sweden","Slovenia",0
2007,"France","Slovenia",0
2007,"Latvia","Slovenia",6
2007,"Russia","Slovenia",3
2007,"Germany","Slovenia",0
2007,"Serbia","Slovenia",12
2007,"Ukraine","Slovenia",4
2007,"United Kingdom","Slovenia",0
2007,"Romania","Slovenia",0
2007,"Bulgaria","Slovenia",7
2007,"Turkey","Slovenia",0
2007,"Armenia","Slovenia",0
2007,"Moldova","Slovenia",1
2006,"Switzerland","Slovenia",0
2006,"Moldova","Slovenia",0
2006,"Israel","Slovenia",0
2006,"Latvia","Slovenia",0
2006,"Norway","Slovenia",0
2006,"Spain","Slovenia",0
2006,"Malta","Slovenia",0
2006,"Germany","Slovenia",0
2006,"Denmark","Slovenia",0
2006,"Russia","Slovenia",4
2006,"Macedonia","Slovenia",6
2006,"Romania","Slovenia",5
2006,"Bosnia-Herzegovina","Slovenia",12
2006,"Lithuania","Slovenia",3
2006,"United Kingdom","Slovenia",0
2006,"Greece","Slovenia",0
2006,"Finland","Slovenia",8
2006,"Ukraine","Slovenia",2
2006,"France","Slovenia",0
2006,"Croatia","Slovenia",10
2006,"Ireland","Slovenia",1
2006,"Sweden","Slovenia",7
2006,"Turkey","Slovenia",0
2006,"Armenia","Slovenia",0
2005,"Hungary","Slovenia",0
2005,"United Kingdom","Slovenia",0
2005,"Malta","Slovenia",1
2005,"Romania","Slovenia",0
2005,"Norway","Slovenia",4
2005,"Turkey","Slovenia",0
2005,"Moldova","Slovenia",3
2005,"Albania","Slovenia",0
2005,"Cyprus","Slovenia",0
2005,"Spain","Slovenia",0
2005,"Israel","Slovenia",0
2005,"Serbia and Montenegro","Slovenia",10
2005,"Denmark","Slovenia",0
2005,"Sweden","Slovenia",0
2005,"Macedonia","Slovenia",5
2005,"Ukraine","Slovenia",0
2005,"Germany","Slovenia",0
2005,"Croatia","Slovenia",12
2005,"Greece","Slovenia",2
2005,"Russia","Slovenia",0
2005,"Bosnia-Herzegovina","Slovenia",8
2005,"Switzerland","Slovenia",6
2005,"Latvia","Slovenia",7
2005,"France","Slovenia",0
2004,"Spain","Slovenia",0
2004,"Austria","Slovenia",0
2004,"Norway","Slovenia",0
2004,"France","Slovenia",0
2004,"Serbia and Montenegro","Slovenia",12
2004,"Malta","Slovenia",0
2004,"Netherlands","Slovenia",0
2004,"Germany","Slovenia",3
2004,"Albania","Slovenia",4
2004,"Ukraine","Slovenia",8
2004,"Croatia","Slovenia",5
2004,"Bosnia-Herzegovina","Slovenia",10
2004,"Belgium","Slovenia",0
2004,"Russia","Slovenia",0
2004,"Macedonia","Slovenia",7
2004,"Greece","Slovenia",6
2004,"Iceland","Slovenia",0
2004,"Ireland","Slovenia",0
2004,"Poland","Slovenia",0
2004,"United Kingdom","Slovenia",0
2004,"Cyprus","Slovenia",1
2004,"Turkey","Slovenia",0
2004,"Romania","Slovenia",0
2004,"Sweden","Slovenia",2
2003,"Iceland","Slovenia",4
2003,"Austria","Slovenia",7
2003,"Ireland","Slovenia",2
2003,"Turkey","Slovenia",10
2003,"Malta","Slovenia",0
2003,"Bosnia-Herzegovina","Slovenia",0
2003,"Portugal","Slovenia",0
2003,"Croatia","Slovenia",8
2003,"Cyprus","Slovenia",0
2003,"Germany","Slovenia",0
2003,"Russia","Slovenia",12
2003,"Spain","Slovenia",1
2003,"Israel","Slovenia",0
2003,"Netherlands","Slovenia",0
2003,"United Kingdom","Slovenia",0
2003,"Ukraine","Slovenia",0
2003,"Greece","Slovenia",0
2003,"Norway","Slovenia",5
2003,"France","Slovenia",0
2003,"Poland","Slovenia",0
2003,"Latvia","Slovenia",0
2003,"Belgium","Slovenia",3
2003,"Estonia","Slovenia",0
2003,"Romania","Slovenia",0
2003,"Sweden","Slovenia",6
2002,"Cyprus","Slovenia",4
2002,"United Kingdom","Slovenia",8
2002,"Austria","Slovenia",0
2002,"Greece","Slovenia",0
2002,"Spain","Slovenia",0
2002,"Croatia","Slovenia",12
2002,"Russia","Slovenia",0
2002,"Estonia","Slovenia",6
2002,"Macedonia","Slovenia",0
2002,"Israel","Slovenia",0
2002,"Switzerland","Slovenia",1
2002,"Sweden","Slovenia",7
2002,"Finland","Slovenia",0
2002,"Denmark","Slovenia",0
2002,"Bosnia-Herzegovina","Slovenia",2
2002,"Belgium","Slovenia",0
2002,"France","Slovenia",3
2002,"Germany","Slovenia",0
2002,"Turkey","Slovenia",0
2002,"Malta","Slovenia",10
2002,"Romania","Slovenia",0
2002,"Latvia","Slovenia",5
2002,"Lithuania","Slovenia",0
2001,"Netherlands","Slovenia",4
2001,"Iceland","Slovenia",0
2001,"Bosnia-Herzegovina","Slovenia",7
2001,"Norway","Slovenia",0
2001,"Israel","Slovenia",0
2001,"Russia","Slovenia",0
2001,"Sweden","Slovenia",0
2001,"Lithuania","Slovenia",2
2001,"Latvia","Slovenia",0
2001,"Croatia","Slovenia",5
2001,"Portugal","Slovenia",0
2001,"Ireland","Slovenia",0
2001,"Spain","Slovenia",1
2001,"France","Slovenia",6
2001,"Turkey","Slovenia",0
2001,"United Kingdom","Slovenia",0
2001,"Poland","Slovenia",3
2001,"Germany","Slovenia",0
2001,"Estonia","Slovenia",12
2001,"Malta","Slovenia",0
2001,"Greece","Slovenia",8
2001,"Denmark","Slovenia",10
1999,"Lithuania","Slovenia",0
1999,"Belgium","Slovenia",0
1999,"Spain","Slovenia",0
1999,"Croatia","Slovenia",12
1999,"United Kingdom","Slovenia",2
1999,"Turkey","Slovenia",0
1999,"Norway","Slovenia",0
1999,"Denmark","Slovenia",5
1999,"France","Slovenia",0
1999,"Netherlands","Slovenia",3
1999,"Poland","Slovenia",0
1999,"Iceland","Slovenia",0
1999,"Cyprus","Slovenia",0
1999,"Sweden","Slovenia",7
1999,"Portugal","Slovenia",0
1999,"Ireland","Slovenia",0
1999,"Austria","Slovenia",4
1999,"Israel","Slovenia",1
1999,"Malta","Slovenia",0
1999,"Germany","Slovenia",6
1999,"Bosnia-Herzegovina","Slovenia",10
1999,"Estonia","Slovenia",8
1998,"Croatia","Slovenia",12
1998,"Greece","Slovenia",0
1998,"France","Slovenia",0
1998,"Spain","Slovenia",0
1998,"Switzerland","Slovenia",0
1998,"Slovakia","Slovenia",0
1998,"Poland","Slovenia",0
1998,"Israel","Slovenia",7
1998,"Germany","Slovenia",8
1998,"Malta","Slovenia",3
1998,"Hungary","Slovenia",0
1998,"Ireland","Slovenia",1
1998,"Portugal","Slovenia",0
1998,"Romania","Slovenia",0
1998,"United Kingdom","Slovenia",5
1998,"Cyprus","Slovenia",0
1998,"Netherlands","Slovenia",0
1998,"Sweden","Slovenia",0
1998,"Belgium","Slovenia",6
1998,"Finland","Slovenia",0
1998,"Norway","Slovenia",10
1998,"Estonia","Slovenia",2
1998,"Turkey","Slovenia",0
1998,"Macedonia","Slovenia",4
2009,"Lithuania","Spain",0
2009,"Israel","Spain",0
2009,"France","Spain",3
2009,"Sweden","Spain",0
2009,"Croatia","Spain",0
2009,"Portugal","Spain",8
2009,"Iceland","Spain",0
2009,"Greece","Spain",1
2009,"Armenia","Spain",4
2009,"Russia","Spain",0
2009,"Azerbaijan","Spain",0
2009,"Bosnia-Herzegovina","Spain",0
2009,"Moldova","Spain",5
2009,"Malta","Spain",0
2009,"Estonia","Spain",0
2009,"Denmark","Spain",0
2009,"Germany","Spain",0
2009,"Turkey","Spain",2
2009,"Albania","Spain",0
2009,"Norway","Spain",12
2009,"Ukraine","Spain",6
2009,"Romania","Spain",7
2009,"United Kingdom","Spain",10
2009,"Finland","Spain",0
2008,"Romania","Spain",12
2008,"United Kingdom","Spain",0
2008,"Albania","Spain",0
2008,"Germany","Spain",0
2008,"Armenia","Spain",10
2008,"Bosnia-Herzegovina","Spain",0
2008,"Israel","Spain",0
2008,"Finland","Spain",0
2008,"Croatia","Spain",0
2008,"Poland","Spain",0
2008,"Iceland","Spain",4
2008,"Turkey","Spain",0
2008,"Portugal","Spain",8
2008,"Latvia","Spain",2
2008,"Sweden","Spain",1
2008,"Denmark","Spain",0
2008,"Georgia","Spain",0
2008,"Ukraine","Spain",7
2008,"France","Spain",0
2008,"Azerbaijan","Spain",0
2008,"Greece","Spain",3
2008,"Serbia","Spain",0
2008,"Russia","Spain",5
2008,"Norway","Spain",6
2007,"Bosnia-Herzegovina","Spain",0
2007,"Belarus","Spain",0
2007,"Ireland","Spain",0
2007,"Finland","Spain",0
2007,"Macedonia","Spain",0
2007,"Slovenia","Spain",3
2007,"Hungary","Spain",0
2007,"Lithuania","Spain",0
2007,"Greece","Spain",2
2007,"Georgia","Spain",0
2007,"Sweden","Spain",0
2007,"France","Spain",0
2007,"Latvia","Spain",0
2007,"Russia","Spain",4
2007,"Germany","Spain",5
2007,"Serbia","Spain",1
2007,"Ukraine","Spain",7
2007,"United Kingdom","Spain",0
2007,"Romania","Spain",12
2007,"Bulgaria","Spain",10
2007,"Turkey","Spain",0
2007,"Armenia","Spain",8
2007,"Moldova","Spain",6
2006,"Switzerland","Spain",0
2006,"Moldova","Spain",2
2006,"Israel","Spain",0
2006,"Latvia","Spain",0
2006,"Norway","Spain",0
2006,"Malta","Spain",0
2006,"Germany","Spain",5
2006,"Denmark","Spain",0
2006,"Russia","Spain",7
2006,"Macedonia","Spain",0
2006,"Romania","Spain",12
2006,"Bosnia-Herzegovina","Spain",1
2006,"Lithuania","Spain",4
2006,"United Kingdom","Spain",0
2006,"Greece","Spain",0
2006,"Finland","Spain",10
2006,"Ukraine","Spain",3
2006,"France","Spain",0
2006,"Croatia","Spain",0
2006,"Ireland","Spain",0
2006,"Sweden","Spain",6
2006,"Turkey","Spain",0
2006,"Armenia","Spain",8
2005,"Hungary","Spain",5
2005,"United Kingdom","Spain",0
2005,"Malta","Spain",7
2005,"Romania","Spain",12
2005,"Norway","Spain",3
2005,"Turkey","Spain",0
2005,"Moldova","Spain",4
2005,"Albania","Spain",0
2005,"Cyprus","Spain",0
2005,"Israel","Spain",6
2005,"Serbia and Montenegro","Spain",0
2005,"Denmark","Spain",10
2005,"Sweden","Spain",2
2005,"Macedonia","Spain",0
2005,"Ukraine","Spain",1
2005,"Germany","Spain",0
2005,"Croatia","Spain",0
2005,"Greece","Spain",8
2005,"Russia","Spain",0
2005,"Bosnia-Herzegovina","Spain",0
2005,"Switzerland","Spain",0
2005,"Latvia","Spain",0
2005,"France","Spain",0
2004,"Austria","Spain",0
2004,"Norway","Spain",0
2004,"France","Spain",4
2004,"Serbia and Montenegro","Spain",6
